filename,category
gunshot_gunfire__fsd50k__dev__151065__0030__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151066__0031__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151069__0032__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151072__0033__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151075__0034__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157206__0035__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157207__0036__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157799__0037__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157800__0038__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157801__0039__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158977__0040__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158978__0041__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158979__0042__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159703__0043__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159704__0044__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159705__0045__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159706__0046__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159708__0047__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159710__0048__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__160355__0049__r0.wav,gunshot_gunfire
screaming__fsd50k__dev__104028__0000__r0.wav,screaming
screaming__fsd50k__dev__104029__0001__r0.wav,screaming
screaming__fsd50k__dev__104030__0002__r0.wav,screaming
screaming__fsd50k__dev__104031__0003__r0.wav,screaming
screaming__fsd50k__dev__104032__0004__r0.wav,screaming
screaming__fsd50k__dev__104033__0005__r0.wav,screaming
screaming__fsd50k__dev__104035__0006__r0.wav,screaming
screaming__fsd50k__dev__104038__0007__r0.wav,screaming
screaming__fsd50k__dev__110139__0008__r0.wav,screaming
screaming__fsd50k__dev__110140__0009__r0.wav,screaming
screaming__fsd50k__dev__110141__0010__r0.wav,screaming
screaming__fsd50k__dev__110142__0011__r0.wav,screaming
screaming__fsd50k__dev__124800__0012__r0.wav,screaming
screaming__fsd50k__dev__124805__0013__r0.wav,screaming
screaming__fsd50k__dev__125130__0014__r0.wav,screaming
screaming__fsd50k__dev__125131__0015__r0.wav,screaming
screaming__fsd50k__dev__131709__0016__r0.wav,screaming
screaming__fsd50k__dev__134021__0017__r0.wav,screaming
screaming__fsd50k__dev__135799__0018__r0.wav,screaming
screaming__fsd50k__dev__144337__0019__r0.wav,screaming
screaming__fsd50k__dev__144338__0020__r0.wav,screaming
screaming__fsd50k__dev__149919__0021__r0.wav,screaming
screaming__fsd50k__dev__161360__0022__r0.wav,screaming
screaming__fsd50k__dev__163728__0023__r0.wav,screaming
screaming__fsd50k__dev__163729__0024__r0.wav,screaming
screaming__fsd50k__dev__166154__0025__r0.wav,screaming
screaming__fsd50k__dev__166157__0026__r0.wav,screaming
screaming__fsd50k__dev__166619__0027__r0.wav,screaming
screaming__fsd50k__dev__166621__0028__r0.wav,screaming
screaming__fsd50k__dev__166623__0029__r0.wav,screaming
screaming__fsd50k__dev__166943__0030__r0.wav,screaming
screaming__fsd50k__dev__168725__0031__r0.wav,screaming
screaming__fsd50k__dev__168777__0032__r0.wav,screaming
screaming__fsd50k__dev__173070__0033__r0.wav,screaming
screaming__fsd50k__dev__178410__0034__r0.wav,screaming
screaming__fsd50k__dev__179313__0035__r0.wav,screaming
screaming__fsd50k__dev__179315__0036__r0.wav,screaming
screaming__fsd50k__dev__179317__0037__r0.wav,screaming
screaming__fsd50k__dev__179319__0038__r0.wav,screaming
screaming__fsd50k__dev__179321__0039__r0.wav,screaming
screaming__fsd50k__dev__180299__0040__r0.wav,screaming
screaming__fsd50k__dev__180300__0041__r0.wav,screaming
screaming__fsd50k__dev__180301__0042__r0.wav,screaming
screaming__fsd50k__dev__180302__0043__r0.wav,screaming
screaming__fsd50k__dev__180305__0044__r0.wav,screaming
screaming__fsd50k__dev__180307__0045__r0.wav,screaming
screaming__fsd50k__dev__180309__0046__r0.wav,screaming
screaming__fsd50k__dev__180310__0047__r0.wav,screaming
screaming__fsd50k__dev__180313__0048__r0.wav,screaming
screaming__fsd50k__dev__180315__0049__r0.wav,screaming
siren__esc50__fold_1__31482__0000__r0.wav,siren
siren__esc50__fold_1__54084__0002__r0.wav,siren
siren__esc50__fold_1__76831__0003__r0.wav,siren
siren__esc50__fold_2__43802__0008__r0.wav,siren
siren__esc50__fold_2__43806__0009__r0.wav,siren
siren__esc50__fold_2__70052__0010__r0.wav,siren
siren__esc50__fold_2__70936__0012__r0.wav,siren
siren__esc50__fold_2__70938__0013__r0.wav,siren
siren__esc50__fold_2__70939__0014__r0.wav,siren
siren__esc50__fold_2__72688__0015__r0.wav,siren
siren__esc50__fold_3__51376__0016__r0.wav,siren
siren__esc50__fold_3__51731__0017__r0.wav,siren
siren__esc50__fold_3__51909__0019__r0.wav,siren
siren__esc50__fold_3__58772__0021__r0.wav,siren
siren__esc50__fold_3__62878__0022__r0.wav,siren
siren__fsd50k__dev__108192__0024__r0.wav,siren
siren__fsd50k__dev__116664__0025__r0.wav,siren
siren__fsd50k__dev__128459__0026__r0.wav,siren
siren__fsd50k__dev__156868__0027__r0.wav,siren
siren__fsd50k__dev__159743__0028__r0.wav,siren
siren__fsd50k__dev__159745__0029__r0.wav,siren
siren__fsd50k__dev__159750__0030__r0.wav,siren
siren__fsd50k__dev__159753__0031__r0.wav,siren
siren__fsd50k__dev__159754__0032__r0.wav,siren
siren__fsd50k__dev__159755__0033__r0.wav,siren
siren__fsd50k__dev__162719__0034__r0.wav,siren
siren__fsd50k__dev__165166__0035__r0.wav,siren
siren__fsd50k__dev__168258__0036__r0.wav,siren
siren__fsd50k__dev__168621__0037__r0.wav,siren
siren__fsd50k__dev__184623__0038__r0.wav,siren
siren__fsd50k__dev__201611__0039__r0.wav,siren
siren__fsd50k__dev__201945__0040__r0.wav,siren
siren__fsd50k__dev__202418__0041__r0.wav,siren
siren__fsd50k__dev__203720__0042__r0.wav,siren
siren__fsd50k__dev__208652__0043__r0.wav,siren
siren__fsd50k__dev__223824__0044__r0.wav,siren
siren__fsd50k__dev__23750__0045__r0.wav,siren
siren__fsd50k__dev__256469__0046__r0.wav,siren
siren__fsd50k__dev__258169__0047__r0.wav,siren
siren__fsd50k__dev__261589__0048__r0.wav,siren
siren__fsd50k__dev__261593__0049__r0.wav,siren
siren__fsd50k__dev__262278__0050__r0.wav,siren
siren__fsd50k__dev__268809__0051__r0.wav,siren
siren__fsd50k__dev__273750__0052__r0.wav,siren
siren__fsd50k__dev__277508__0053__r0.wav,siren
siren__fsd50k__dev__28426__0054__r0.wav,siren
siren__fsd50k__dev__31482__0055__r0.wav,siren
siren__fsd50k__dev__315758__0056__r0.wav,siren
siren__fsd50k__dev__319751__0057__r0.wav,siren
siren__fsd50k__dev__322205__0058__r0.wav,siren
thunderstorm__esc50__fold_1__101296__0000__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__115521__0002__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__23222__0003__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__24524__0005__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__104105__0008__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39441__0010__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39443__0011__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39945__0013__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__103050__0016__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__103051__0017__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__123224__0020__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__124600__0021__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__144891__0022__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__100011__0024__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105032__0025__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105296__0026__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105297__0027__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105298__0028__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105299__0029__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105301__0030__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105303__0031__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105304__0032__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105306__0033__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__115521__0034__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__117138__0035__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__120393__0036__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121132__0037__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121568__0038__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121569__0039__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121572__0040__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121573__0041__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__122089__0042__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__122091__0043__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__123358__0044__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__123359__0045__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__123360__0046__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__124128__0047__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__124129__0048__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__127862__0049__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__127975__0050__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__127976__0051__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__127978__0052__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__135594__0053__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__13585__0054__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__136383__0055__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__151189__0056__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__151190__0057__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__151191__0058__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__151192__0059__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__151193__0060__r0.wav,thunderstorm
