filename,category
gunshot_gunfire__fsd50k__dev__151075__0034__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157206__0035__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157207__0036__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157799__0037__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157800__0038__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157801__0039__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158977__0040__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158978__0041__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158979__0042__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159703__0043__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159704__0044__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159705__0045__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159706__0046__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159708__0047__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159710__0048__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__160355__0049__r0.wav,gunshot_gunfire
screaming__fsd50k__dev__104028__0000__r0.wav,screaming
screaming__fsd50k__dev__104029__0001__r0.wav,screaming
screaming__fsd50k__dev__104030__0002__r0.wav,screaming
screaming__fsd50k__dev__104031__0003__r0.wav,screaming
screaming__fsd50k__dev__104032__0004__r0.wav,screaming
screaming__fsd50k__dev__104033__0005__r0.wav,screaming
screaming__fsd50k__dev__104035__0006__r0.wav,screaming
screaming__fsd50k__dev__104038__0007__r0.wav,screaming
screaming__fsd50k__dev__110139__0008__r0.wav,screaming
screaming__fsd50k__dev__110140__0009__r0.wav,screaming
screaming__fsd50k__dev__110141__0010__r0.wav,screaming
screaming__fsd50k__dev__110142__0011__r0.wav,screaming
screaming__fsd50k__dev__124800__0012__r0.wav,screaming
screaming__fsd50k__dev__124805__0013__r0.wav,screaming
screaming__fsd50k__dev__125130__0014__r0.wav,screaming
screaming__fsd50k__dev__125131__0015__r0.wav,screaming
screaming__fsd50k__dev__131709__0016__r0.wav,screaming
screaming__fsd50k__dev__134021__0017__r0.wav,screaming
screaming__fsd50k__dev__135799__0018__r0.wav,screaming
screaming__fsd50k__dev__144337__0019__r0.wav,screaming
screaming__fsd50k__dev__144338__0020__r0.wav,screaming
screaming__fsd50k__dev__149919__0021__r0.wav,screaming
screaming__fsd50k__dev__161360__0022__r0.wav,screaming
screaming__fsd50k__dev__163728__0023__r0.wav,screaming
screaming__fsd50k__dev__163729__0024__r0.wav,screaming
screaming__fsd50k__dev__166154__0025__r0.wav,screaming
screaming__fsd50k__dev__166157__0026__r0.wav,screaming
screaming__fsd50k__dev__166619__0027__r0.wav,screaming
screaming__fsd50k__dev__166621__0028__r0.wav,screaming
screaming__fsd50k__dev__166623__0029__r0.wav,screaming
screaming__fsd50k__dev__166943__0030__r0.wav,screaming
screaming__fsd50k__dev__168725__0031__r0.wav,screaming
screaming__fsd50k__dev__168777__0032__r0.wav,screaming
screaming__fsd50k__dev__173070__0033__r0.wav,screaming
screaming__fsd50k__dev__178410__0034__r0.wav,screaming
screaming__fsd50k__dev__179313__0035__r0.wav,screaming
screaming__fsd50k__dev__179315__0036__r0.wav,screaming
screaming__fsd50k__dev__179317__0037__r0.wav,screaming
screaming__fsd50k__dev__179319__0038__r0.wav,screaming
screaming__fsd50k__dev__179321__0039__r0.wav,screaming
screaming__fsd50k__dev__180299__0040__r0.wav,screaming
screaming__fsd50k__dev__180300__0041__r0.wav,screaming
screaming__fsd50k__dev__180301__0042__r0.wav,screaming
screaming__fsd50k__dev__180302__0043__r0.wav,screaming
screaming__fsd50k__dev__180305__0044__r0.wav,screaming
screaming__fsd50k__dev__180307__0045__r0.wav,screaming
screaming__fsd50k__dev__180309__0046__r0.wav,screaming
screaming__fsd50k__dev__180310__0047__r0.wav,screaming
screaming__fsd50k__dev__180313__0048__r0.wav,screaming
screaming__fsd50k__dev__180315__0049__r0.wav,screaming
thunderstorm__esc50__fold_1__101296__0000__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__101296__0001__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__115521__0002__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__23222__0003__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__23222__0004__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__24524__0005__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__24524__0006__r0.wav,thunderstorm
thunderstorm__esc50__fold_1__24524__0007__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__104105__0008__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__104105__0009__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39441__0010__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39443__0011__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39443__0012__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39945__0013__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39945__0014__r0.wav,thunderstorm
thunderstorm__esc50__fold_2__39945__0015__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__103050__0016__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__103051__0017__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__103051__0018__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__103051__0019__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__123224__0020__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__124600__0021__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__144891__0022__r0.wav,thunderstorm
thunderstorm__esc50__fold_3__144891__0023__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__100011__0024__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105032__0025__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105296__0026__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105297__0027__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105298__0028__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105299__0029__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105301__0030__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105303__0031__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105304__0032__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__105306__0033__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__115521__0034__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__117138__0035__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__120393__0036__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121132__0037__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121568__0038__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121569__0039__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121572__0040__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__121573__0041__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__122089__0042__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__122091__0043__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__123358__0044__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__123359__0045__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__123360__0046__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__124128__0047__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__124129__0048__r0.wav,thunderstorm
thunderstorm__fsd50k__dev__127862__0049__r0.wav,thunderstorm
