filename,category
siren__fsd50k__dev__203720__0131__r1.wav,siren
siren__fsd50k__dev__208652__0132__r1.wav,siren
siren__fsd50k__dev__223824__0133__r1.wav,siren
siren__fsd50k__dev__23750__0134__r1.wav,siren
siren__fsd50k__dev__256469__0135__r1.wav,siren
siren__fsd50k__dev__258169__0136__r1.wav,siren
siren__fsd50k__dev__261589__0137__r1.wav,siren
siren__fsd50k__dev__261593__0138__r1.wav,siren
siren__fsd50k__dev__262278__0139__r1.wav,siren
siren__fsd50k__dev__268809__0140__r1.wav,siren
siren__fsd50k__dev__273750__0141__r1.wav,siren
siren__fsd50k__dev__277508__0142__r1.wav,siren
siren__fsd50k__dev__28426__0143__r1.wav,siren
siren__fsd50k__dev__31482__0144__r1.wav,siren
siren__fsd50k__dev__315758__0145__r1.wav,siren
siren__fsd50k__dev__319751__0146__r1.wav,siren
siren__fsd50k__dev__322205__0147__r1.wav,siren
siren__fsd50k__dev__324579__0148__r1.wav,siren
siren__fsd50k__dev__326074__0149__r1.wav,siren
siren__fsd50k__dev__332918__0150__r1.wav,siren
siren__fsd50k__dev__336894__0151__r1.wav,siren
siren__fsd50k__dev__338973__0152__r1.wav,siren
siren__fsd50k__dev__34280__0153__r1.wav,siren
siren__fsd50k__dev__364911__0154__r1.wav,siren
siren__fsd50k__dev__372251__0155__r1.wav,siren
siren__fsd50k__dev__377125__0156__r1.wav,siren
siren__fsd50k__dev__377126__0157__r1.wav,siren
siren__fsd50k__dev__381957__0158__r1.wav,siren
siren__fsd50k__dev__392801__0159__r1.wav,siren
siren__fsd50k__dev__393662__0160__r1.wav,siren
siren__fsd50k__dev__393665__0161__r1.wav,siren
siren__fsd50k__dev__393666__0162__r1.wav,siren
siren__fsd50k__dev__393667__0163__r1.wav,siren
siren__fsd50k__dev__410825__0164__r1.wav,siren
siren__fsd50k__dev__46092__0165__r1.wav,siren
siren__fsd50k__dev__65152__0166__r1.wav,siren
siren__fsd50k__dev__65929__0167__r1.wav,siren
siren__fsd50k__dev__67358__0168__r1.wav,siren
siren__fsd50k__dev__67359__0169__r1.wav,siren
siren__fsd50k__dev__87393__0170__r1.wav,siren
siren__fsd50k__dev__88121__0171__r1.wav,siren
siren__fsd50k__dev__89682__0172__r1.wav,siren
siren__fsd50k__dev__89683__0173__r1.wav,siren
siren__fsd50k__dev__93639__0174__r1.wav,siren
siren__fsd50k__dev__93643__0175__r1.wav,siren
siren__fsd50k__dev__93676__0176__r1.wav,siren
siren__fsd50k__dev__98536__0177__r1.wav,siren
siren__esc50__fold_1__31482__0178__r2.wav,siren
siren__esc50__fold_1__31482__0179__r2.wav,siren
siren__esc50__fold_1__54084__0180__r2.wav,siren
siren__esc50__fold_1__76831__0181__r2.wav,siren
siren__esc50__fold_1__76831__0182__r2.wav,siren
siren__esc50__fold_1__76831__0183__r2.wav,siren
siren__esc50__fold_1__76831__0184__r2.wav,siren
siren__esc50__fold_1__76831__0185__r2.wav,siren
siren__esc50__fold_2__43802__0186__r2.wav,siren
siren__esc50__fold_2__43806__0187__r2.wav,siren
siren__esc50__fold_2__70052__0188__r2.wav,siren
siren__esc50__fold_2__70052__0189__r2.wav,siren
siren__esc50__fold_2__70936__0190__r2.wav,siren
siren__esc50__fold_2__70938__0191__r2.wav,siren
chainsaw__esc50__fold_1__116765__0000__r0.wav,chainsaw
chainsaw__esc50__fold_1__19898__0001__r0.wav,chainsaw
chainsaw__esc50__fold_1__19898__0002__r0.wav,chainsaw
chainsaw__esc50__fold_1__19898__0003__r0.wav,chainsaw
chainsaw__esc50__fold_1__47250__0004__r0.wav,chainsaw
chainsaw__esc50__fold_1__47250__0005__r0.wav,chainsaw
chainsaw__esc50__fold_1__64398__0006__r0.wav,chainsaw
chainsaw__esc50__fold_1__64398__0007__r0.wav,chainsaw
chainsaw__esc50__fold_2__50667__0008__r0.wav,chainsaw
chainsaw__esc50__fold_2__50667__0009__r0.wav,chainsaw
chainsaw__esc50__fold_2__50668__0010__r0.wav,chainsaw
chainsaw__esc50__fold_2__50668__0011__r0.wav,chainsaw
chainsaw__esc50__fold_2__68391__0012__r0.wav,chainsaw
chainsaw__esc50__fold_2__68391__0013__r0.wav,chainsaw
chainsaw__esc50__fold_2__77945__0014__r0.wav,chainsaw
chainsaw__esc50__fold_2__77945__0015__r0.wav,chainsaw
chainsaw__esc50__fold_3__118656__0016__r0.wav,chainsaw
chainsaw__esc50__fold_3__118657__0017__r0.wav,chainsaw
chainsaw__esc50__fold_3__118657__0018__r0.wav,chainsaw
chainsaw__esc50__fold_3__118658__0019__r0.wav,chainsaw
chainsaw__esc50__fold_3__118658__0020__r0.wav,chainsaw
chainsaw__esc50__fold_3__118972__0021__r0.wav,chainsaw
chainsaw__esc50__fold_3__118972__0022__r0.wav,chainsaw
chainsaw__esc50__fold_3__165856__0023__r0.wav,chainsaw
chainsaw__esc50__fold_1__116765__0024__r1.wav,chainsaw
chainsaw__esc50__fold_1__19898__0025__r1.wav,chainsaw
chainsaw__esc50__fold_1__19898__0026__r1.wav,chainsaw
chainsaw__esc50__fold_1__19898__0027__r1.wav,chainsaw
chainsaw__esc50__fold_1__47250__0028__r1.wav,chainsaw
chainsaw__esc50__fold_1__47250__0029__r1.wav,chainsaw
chainsaw__esc50__fold_1__64398__0030__r1.wav,chainsaw
chainsaw__esc50__fold_1__64398__0031__r1.wav,chainsaw
chainsaw__esc50__fold_2__50667__0032__r1.wav,chainsaw
chainsaw__esc50__fold_2__50667__0033__r1.wav,chainsaw
chainsaw__esc50__fold_2__50668__0034__r1.wav,chainsaw
chainsaw__esc50__fold_2__50668__0035__r1.wav,chainsaw
chainsaw__esc50__fold_2__68391__0036__r1.wav,chainsaw
chainsaw__esc50__fold_2__68391__0037__r1.wav,chainsaw
chainsaw__esc50__fold_2__77945__0038__r1.wav,chainsaw
chainsaw__esc50__fold_2__77945__0039__r1.wav,chainsaw
chainsaw__esc50__fold_3__118656__0040__r1.wav,chainsaw
chainsaw__esc50__fold_3__118657__0041__r1.wav,chainsaw
chainsaw__esc50__fold_3__118657__0042__r1.wav,chainsaw
chainsaw__esc50__fold_3__118658__0043__r1.wav,chainsaw
chainsaw__esc50__fold_3__118658__0044__r1.wav,chainsaw
chainsaw__esc50__fold_3__118972__0045__r1.wav,chainsaw
chainsaw__esc50__fold_3__118972__0046__r1.wav,chainsaw
chainsaw__esc50__fold_3__165856__0047__r1.wav,chainsaw
chainsaw__esc50__fold_1__116765__0048__r2.wav,chainsaw
chainsaw__esc50__fold_1__19898__0049__r2.wav,chainsaw
chainsaw__esc50__fold_1__19898__0050__r2.wav,chainsaw
chainsaw__esc50__fold_1__19898__0051__r2.wav,chainsaw
chainsaw__esc50__fold_1__47250__0052__r2.wav,chainsaw
chainsaw__esc50__fold_1__47250__0053__r2.wav,chainsaw
chainsaw__esc50__fold_1__64398__0054__r2.wav,chainsaw
chainsaw__esc50__fold_1__64398__0055__r2.wav,chainsaw
chainsaw__esc50__fold_2__50667__0056__r2.wav,chainsaw
chainsaw__esc50__fold_2__50667__0057__r2.wav,chainsaw
chainsaw__esc50__fold_2__50668__0058__r2.wav,chainsaw
chainsaw__esc50__fold_2__50668__0059__r2.wav,chainsaw
chainsaw__esc50__fold_2__68391__0060__r2.wav,chainsaw
chainsaw__esc50__fold_2__68391__0061__r2.wav,chainsaw
chainsaw__esc50__fold_2__77945__0062__r2.wav,chainsaw
chainsaw__esc50__fold_2__77945__0063__r2.wav,chainsaw
chainsaw__esc50__fold_3__118656__0064__r2.wav,chainsaw
chainsaw__esc50__fold_3__118657__0065__r2.wav,chainsaw
chainsaw__esc50__fold_3__118657__0066__r2.wav,chainsaw
chainsaw__esc50__fold_3__118658__0067__r2.wav,chainsaw
chainsaw__esc50__fold_3__118658__0068__r2.wav,chainsaw
chainsaw__esc50__fold_3__118972__0069__r2.wav,chainsaw
chainsaw__esc50__fold_3__118972__0070__r2.wav,chainsaw
chainsaw__esc50__fold_3__165856__0071__r2.wav,chainsaw
chainsaw__esc50__fold_1__116765__0072__r3.wav,chainsaw
chainsaw__esc50__fold_1__19898__0073__r3.wav,chainsaw
chainsaw__esc50__fold_1__19898__0074__r3.wav,chainsaw
chainsaw__esc50__fold_1__19898__0075__r3.wav,chainsaw
chainsaw__esc50__fold_1__47250__0076__r3.wav,chainsaw
chainsaw__esc50__fold_1__47250__0077__r3.wav,chainsaw
chainsaw__esc50__fold_1__64398__0078__r3.wav,chainsaw
chainsaw__esc50__fold_1__64398__0079__r3.wav,chainsaw
chainsaw__esc50__fold_2__50667__0080__r3.wav,chainsaw
chainsaw__esc50__fold_2__50667__0081__r3.wav,chainsaw
chainsaw__esc50__fold_2__50668__0082__r3.wav,chainsaw
chainsaw__esc50__fold_2__50668__0083__r3.wav,chainsaw
chainsaw__esc50__fold_2__68391__0084__r3.wav,chainsaw
chainsaw__esc50__fold_2__68391__0085__r3.wav,chainsaw
chainsaw__esc50__fold_2__77945__0086__r3.wav,chainsaw
chainsaw__esc50__fold_2__77945__0087__r3.wav,chainsaw
chainsaw__esc50__fold_3__118656__0088__r3.wav,chainsaw
chainsaw__esc50__fold_3__118657__0089__r3.wav,chainsaw
chainsaw__esc50__fold_3__118657__0090__r3.wav,chainsaw
chainsaw__esc50__fold_3__118658__0091__r3.wav,chainsaw
chainsaw__esc50__fold_3__118658__0092__r3.wav,chainsaw
chainsaw__esc50__fold_3__118972__0093__r3.wav,chainsaw
chainsaw__esc50__fold_3__118972__0094__r3.wav,chainsaw
chainsaw__esc50__fold_3__165856__0095__r3.wav,chainsaw
chainsaw__esc50__fold_1__116765__0096__r4.wav,chainsaw
chainsaw__esc50__fold_1__19898__0097__r4.wav,chainsaw
chainsaw__esc50__fold_1__19898__0098__r4.wav,chainsaw
chainsaw__esc50__fold_1__19898__0099__r4.wav,chainsaw
chainsaw__esc50__fold_1__47250__0100__r4.wav,chainsaw
chainsaw__esc50__fold_1__47250__0101__r4.wav,chainsaw
chainsaw__esc50__fold_1__64398__0102__r4.wav,chainsaw
chainsaw__esc50__fold_1__64398__0103__r4.wav,chainsaw
chainsaw__esc50__fold_2__50667__0104__r4.wav,chainsaw
chainsaw__esc50__fold_2__50667__0105__r4.wav,chainsaw
chainsaw__esc50__fold_2__50668__0106__r4.wav,chainsaw
chainsaw__esc50__fold_2__50668__0107__r4.wav,chainsaw
chainsaw__esc50__fold_2__68391__0108__r4.wav,chainsaw
chainsaw__esc50__fold_2__68391__0109__r4.wav,chainsaw
chainsaw__esc50__fold_2__77945__0110__r4.wav,chainsaw
chainsaw__esc50__fold_2__77945__0111__r4.wav,chainsaw
chainsaw__esc50__fold_3__118656__0112__r4.wav,chainsaw
chainsaw__esc50__fold_3__118657__0113__r4.wav,chainsaw
chainsaw__esc50__fold_3__118657__0114__r4.wav,chainsaw
chainsaw__esc50__fold_3__118658__0115__r4.wav,chainsaw
chainsaw__esc50__fold_3__118658__0116__r4.wav,chainsaw
chainsaw__esc50__fold_3__118972__0117__r4.wav,chainsaw
chainsaw__esc50__fold_3__118972__0118__r4.wav,chainsaw
chainsaw__esc50__fold_3__165856__0119__r4.wav,chainsaw
chainsaw__esc50__fold_1__116765__0120__r5.wav,chainsaw
chainsaw__esc50__fold_1__19898__0121__r5.wav,chainsaw
chainsaw__esc50__fold_1__19898__0122__r5.wav,chainsaw
chainsaw__esc50__fold_1__19898__0123__r5.wav,chainsaw
chainsaw__esc50__fold_1__47250__0124__r5.wav,chainsaw
chainsaw__esc50__fold_1__47250__0125__r5.wav,chainsaw
chainsaw__esc50__fold_1__64398__0126__r5.wav,chainsaw
chainsaw__esc50__fold_1__64398__0127__r5.wav,chainsaw
chainsaw__esc50__fold_2__50667__0128__r5.wav,chainsaw
chainsaw__esc50__fold_2__50667__0129__r5.wav,chainsaw
chainsaw__esc50__fold_2__50668__0130__r5.wav,chainsaw
chainsaw__esc50__fold_2__50668__0131__r5.wav,chainsaw
chainsaw__esc50__fold_2__68391__0132__r5.wav,chainsaw
chainsaw__esc50__fold_2__68391__0133__r5.wav,chainsaw
chainsaw__esc50__fold_2__77945__0134__r5.wav,chainsaw
chainsaw__esc50__fold_2__77945__0135__r5.wav,chainsaw
chainsaw__esc50__fold_3__118656__0136__r5.wav,chainsaw
chainsaw__esc50__fold_3__118657__0137__r5.wav,chainsaw
chainsaw__esc50__fold_3__118657__0138__r5.wav,chainsaw
chainsaw__esc50__fold_3__118658__0139__r5.wav,chainsaw
chainsaw__esc50__fold_3__118658__0140__r5.wav,chainsaw
chainsaw__esc50__fold_3__118972__0141__r5.wav,chainsaw
chainsaw__esc50__fold_3__118972__0142__r5.wav,chainsaw
chainsaw__esc50__fold_3__165856__0143__r5.wav,chainsaw
chainsaw__esc50__fold_1__116765__0144__r6.wav,chainsaw
chainsaw__esc50__fold_1__19898__0145__r6.wav,chainsaw
chainsaw__esc50__fold_1__19898__0146__r6.wav,chainsaw
chainsaw__esc50__fold_1__19898__0147__r6.wav,chainsaw
chainsaw__esc50__fold_1__47250__0148__r6.wav,chainsaw
chainsaw__esc50__fold_1__47250__0149__r6.wav,chainsaw
chainsaw__esc50__fold_1__64398__0150__r6.wav,chainsaw
chainsaw__esc50__fold_1__64398__0151__r6.wav,chainsaw
chainsaw__esc50__fold_2__50667__0152__r6.wav,chainsaw
chainsaw__esc50__fold_2__50667__0153__r6.wav,chainsaw
chainsaw__esc50__fold_2__50668__0154__r6.wav,chainsaw
chainsaw__esc50__fold_2__50668__0155__r6.wav,chainsaw
chainsaw__esc50__fold_2__68391__0156__r6.wav,chainsaw
chainsaw__esc50__fold_2__68391__0157__r6.wav,chainsaw
chainsaw__esc50__fold_2__77945__0158__r6.wav,chainsaw
chainsaw__esc50__fold_2__77945__0159__r6.wav,chainsaw
chainsaw__esc50__fold_3__118656__0160__r6.wav,chainsaw
chainsaw__esc50__fold_3__118657__0161__r6.wav,chainsaw
chainsaw__esc50__fold_3__118657__0162__r6.wav,chainsaw
chainsaw__esc50__fold_3__118658__0163__r6.wav,chainsaw
chainsaw__esc50__fold_3__118658__0164__r6.wav,chainsaw
chainsaw__esc50__fold_3__118972__0165__r6.wav,chainsaw
chainsaw__esc50__fold_3__118972__0166__r6.wav,chainsaw
chainsaw__esc50__fold_3__165856__0167__r6.wav,chainsaw
chainsaw__esc50__fold_1__116765__0168__r7.wav,chainsaw
chainsaw__esc50__fold_1__19898__0169__r7.wav,chainsaw
chainsaw__esc50__fold_1__19898__0170__r7.wav,chainsaw
chainsaw__esc50__fold_1__19898__0171__r7.wav,chainsaw
chainsaw__esc50__fold_1__47250__0172__r7.wav,chainsaw
chainsaw__esc50__fold_1__47250__0173__r7.wav,chainsaw
chainsaw__esc50__fold_1__64398__0174__r7.wav,chainsaw
chainsaw__esc50__fold_1__64398__0175__r7.wav,chainsaw
chainsaw__esc50__fold_2__50667__0176__r7.wav,chainsaw
chainsaw__esc50__fold_2__50667__0177__r7.wav,chainsaw
chainsaw__esc50__fold_2__50668__0178__r7.wav,chainsaw
chainsaw__esc50__fold_2__50668__0179__r7.wav,chainsaw
chainsaw__esc50__fold_2__68391__0180__r7.wav,chainsaw
chainsaw__esc50__fold_2__68391__0181__r7.wav,chainsaw
chainsaw__esc50__fold_2__77945__0182__r7.wav,chainsaw
chainsaw__esc50__fold_2__77945__0183__r7.wav,chainsaw
chainsaw__esc50__fold_3__118656__0184__r7.wav,chainsaw
chainsaw__esc50__fold_3__118657__0185__r7.wav,chainsaw
chainsaw__esc50__fold_3__118657__0186__r7.wav,chainsaw
chainsaw__esc50__fold_3__118658__0187__r7.wav,chainsaw
chainsaw__esc50__fold_3__118658__0188__r7.wav,chainsaw
chainsaw__esc50__fold_3__118972__0189__r7.wav,chainsaw
chainsaw__esc50__fold_3__118972__0190__r7.wav,chainsaw
chainsaw__esc50__fold_3__165856__0191__r7.wav,chainsaw
gunshot_gunfire__fsd50k__dev__100144__0000__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__101961__0001__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__101962__0002__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__103626__0003__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108043__0004__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108044__0005__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108045__0006__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108046__0007__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__108047__0008__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__118450__0009__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__127846__0010__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128293__0011__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128294__0012__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128296__0013__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128297__0014__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128298__0015__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128299__0016__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__128301__0017__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__132551__0018__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__136766__0019__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__139028__0020__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__145206__0021__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__145580__0022__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__145609__0023__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__148828__0024__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__148831__0025__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__148832__0026__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__148836__0027__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__148837__0028__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__148838__0029__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151065__0030__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151066__0031__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151069__0032__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151072__0033__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__151075__0034__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157206__0035__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157207__0036__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157799__0037__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157800__0038__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__157801__0039__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158977__0040__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158978__0041__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__158979__0042__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159703__0043__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159704__0044__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159705__0045__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159706__0046__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159708__0047__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__159710__0048__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__160355__0049__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__160772__0050__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__160773__0051__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__161968__0052__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__161969__0053__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__161970__0054__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__162258__0055__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__162262__0056__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__162263__0057__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__162397__0058__r0.wav,gunshot_gunfire
gunshot_gunfire__fsd50k__dev__162398__0059__r0.wav,gunshot_gunfire
