dataset_role,filename,category,background_group,source_dataset,source_partition,source_id,source_filename,source_labels
train,crackling_fire__fsd50k__dev__166550__0070__r0.wav,crackling_fire,,FSD50K,dev,166550,166550.wav,crackling_fire
train,crackling_fire__fsd50k__dev__167250__0071__r0.wav,crackling_fire,,FSD50K,dev,167250,167250.wav,crackling_fire
train,crackling_fire__fsd50k__dev__170824__0072__r0.wav,crackling_fire,,FSD50K,dev,170824,170824.wav,crackling_fire
train,crackling_fire__fsd50k__dev__171089__0073__r0.wav,crackling_fire,,FSD50K,dev,171089,171089.wav,crackling_fire
train,crackling_fire__fsd50k__dev__171693__0074__r0.wav,crackling_fire,,FSD50K,dev,171693,171693.wav,crackling_fire
train,crackling_fire__fsd50k__dev__172717__0075__r0.wav,crackling_fire,,FSD50K,dev,172717,172717.wav,crackling_fire
train,crackling_fire__fsd50k__dev__172721__0076__r0.wav,crackling_fire,,FSD50K,dev,172721,172721.wav,crackling_fire
train,crackling_fire__fsd50k__dev__172722__0077__r0.wav,crackling_fire,,FSD50K,dev,172722,172722.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17294__0078__r0.wav,crackling_fire,,FSD50K,dev,17294,17294.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17298__0079__r0.wav,crackling_fire,,FSD50K,dev,17298,17298.wav,crackling_fire
train,crackling_fire__fsd50k__dev__173304__0080__r0.wav,crackling_fire,,FSD50K,dev,173304,173304.wav,crackling_fire
train,crackling_fire__fsd50k__dev__173305__0081__r0.wav,crackling_fire,,FSD50K,dev,173305,173305.wav,crackling_fire
train,crackling_fire__fsd50k__dev__174007__0082__r0.wav,crackling_fire,,FSD50K,dev,174007,174007.wav,crackling_fire
train,crackling_fire__fsd50k__dev__174461__0083__r0.wav,crackling_fire,,FSD50K,dev,174461,174461.wav,crackling_fire
train,crackling_fire__fsd50k__dev__174493__0084__r0.wav,crackling_fire,,FSD50K,dev,174493,174493.wav,crackling_fire
train,crackling_fire__fsd50k__dev__174494__0085__r0.wav,crackling_fire,,FSD50K,dev,174494,174494.wav,crackling_fire
train,crackling_fire__fsd50k__dev__174999__0086__r0.wav,crackling_fire,,FSD50K,dev,174999,174999.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17513__0087__r0.wav,crackling_fire,,FSD50K,dev,17513,17513.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17514__0088__r0.wav,crackling_fire,,FSD50K,dev,17514,17514.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17515__0089__r0.wav,crackling_fire,,FSD50K,dev,17515,17515.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17516__0090__r0.wav,crackling_fire,,FSD50K,dev,17516,17516.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17556__0091__r0.wav,crackling_fire,,FSD50K,dev,17556,17556.wav,crackling_fire
train,crackling_fire__fsd50k__dev__176016__0092__r0.wav,crackling_fire,,FSD50K,dev,176016,176016.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17605__0093__r0.wav,crackling_fire,,FSD50K,dev,17605,17605.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17656__0094__r0.wav,crackling_fire,,FSD50K,dev,17656,17656.wav,crackling_fire
train,crackling_fire__fsd50k__dev__176724__0095__r0.wav,crackling_fire,,FSD50K,dev,176724,176724.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17782__0096__r0.wav,crackling_fire,,FSD50K,dev,17782,17782.wav,crackling_fire
train,crackling_fire__fsd50k__dev__177888__0097__r0.wav,crackling_fire,,FSD50K,dev,177888,177888.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17836__0098__r0.wav,crackling_fire,,FSD50K,dev,17836,17836.wav,crackling_fire
train,crackling_fire__fsd50k__dev__178733__0099__r0.wav,crackling_fire,,FSD50K,dev,178733,178733.wav,crackling_fire
train,crackling_fire__fsd50k__dev__178738__0100__r0.wav,crackling_fire,,FSD50K,dev,178738,178738.wav,crackling_fire
train,crackling_fire__fsd50k__dev__17875__0101__r0.wav,crackling_fire,,FSD50K,dev,17875,17875.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181566__0102__r0.wav,crackling_fire,,FSD50K,dev,181566,181566.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181567__0103__r0.wav,crackling_fire,,FSD50K,dev,181567,181567.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181570__0104__r0.wav,crackling_fire,,FSD50K,dev,181570,181570.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181571__0105__r0.wav,crackling_fire,,FSD50K,dev,181571,181571.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181577__0106__r0.wav,crackling_fire,,FSD50K,dev,181577,181577.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181578__0107__r0.wav,crackling_fire,,FSD50K,dev,181578,181578.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181580__0108__r0.wav,crackling_fire,,FSD50K,dev,181580,181580.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181581__0109__r0.wav,crackling_fire,,FSD50K,dev,181581,181581.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181582__0110__r0.wav,crackling_fire,,FSD50K,dev,181582,181582.wav,crackling_fire
train,crackling_fire__fsd50k__dev__181902__0111__r0.wav,crackling_fire,,FSD50K,dev,181902,181902.wav,crackling_fire
train,crackling_fire__fsd50k__dev__182119__0112__r0.wav,crackling_fire,,FSD50K,dev,182119,182119.wav,crackling_fire
train,crackling_fire__fsd50k__dev__182120__0113__r0.wav,crackling_fire,,FSD50K,dev,182120,182120.wav,crackling_fire
train,crackling_fire__fsd50k__dev__182121__0114__r0.wav,crackling_fire,,FSD50K,dev,182121,182121.wav,crackling_fire
train,crackling_fire__fsd50k__dev__184519__0115__r0.wav,crackling_fire,,FSD50K,dev,184519,184519.wav,crackling_fire
train,crackling_fire__fsd50k__dev__184724__0116__r0.wav,crackling_fire,,FSD50K,dev,184724,184724.wav,crackling_fire
train,crackling_fire__fsd50k__dev__185417__0117__r0.wav,crackling_fire,,FSD50K,dev,185417,185417.wav,crackling_fire
train,crackling_fire__fsd50k__dev__18615__0118__r0.wav,crackling_fire,,FSD50K,dev,18615,18615.wav,crackling_fire
train,crackling_fire__fsd50k__dev__186540__0119__r0.wav,crackling_fire,,FSD50K,dev,186540,186540.wav,crackling_fire
train,crackling_fire__fsd50k__dev__186924__0120__r0.wav,crackling_fire,,FSD50K,dev,186924,186924.wav,crackling_fire
train,crackling_fire__fsd50k__dev__186932__0121__r0.wav,crackling_fire,,FSD50K,dev,186932,186932.wav,crackling_fire
train,crackling_fire__fsd50k__dev__189025__0122__r0.wav,crackling_fire,,FSD50K,dev,189025,189025.wav,crackling_fire
train,crackling_fire__fsd50k__dev__189299__0123__r0.wav,crackling_fire,,FSD50K,dev,189299,189299.wav,crackling_fire
train,crackling_fire__fsd50k__dev__193012__0124__r0.wav,crackling_fire,,FSD50K,dev,193012,193012.wav,crackling_fire
train,crackling_fire__fsd50k__dev__193297__0125__r0.wav,crackling_fire,,FSD50K,dev,193297,193297.wav,crackling_fire
train,crackling_fire__fsd50k__dev__193298__0126__r0.wav,crackling_fire,,FSD50K,dev,193298,193298.wav,crackling_fire
train,crackling_fire__fsd50k__dev__193299__0127__r0.wav,crackling_fire,,FSD50K,dev,193299,193299.wav,crackling_fire
train,crackling_fire__fsd50k__dev__193300__0128__r0.wav,crackling_fire,,FSD50K,dev,193300,193300.wav,crackling_fire
train,crackling_fire__fsd50k__dev__193301__0129__r0.wav,crackling_fire,,FSD50K,dev,193301,193301.wav,crackling_fire
train,crackling_fire__fsd50k__dev__193401__0130__r0.wav,crackling_fire,,FSD50K,dev,193401,193401.wav,crackling_fire
train,crackling_fire__fsd50k__dev__201257__0131__r0.wav,crackling_fire,,FSD50K,dev,201257,201257.wav,crackling_fire
train,crackling_fire__fsd50k__dev__201737__0132__r0.wav,crackling_fire,,FSD50K,dev,201737,201737.wav,crackling_fire
train,crackling_fire__fsd50k__dev__202748__0133__r0.wav,crackling_fire,,FSD50K,dev,202748,202748.wav,crackling_fire
train,crackling_fire__fsd50k__dev__203173__0134__r0.wav,crackling_fire,,FSD50K,dev,203173,203173.wav,crackling_fire
train,crackling_fire__fsd50k__dev__204531__0135__r0.wav,crackling_fire,,FSD50K,dev,204531,204531.wav,crackling_fire
train,crackling_fire__fsd50k__dev__212401__0136__r0.wav,crackling_fire,,FSD50K,dev,212401,212401.wav,crackling_fire
train,crackling_fire__fsd50k__dev__212402__0137__r0.wav,crackling_fire,,FSD50K,dev,212402,212402.wav,crackling_fire
train,crackling_fire__fsd50k__dev__212458__0138__r0.wav,crackling_fire,,FSD50K,dev,212458,212458.wav,crackling_fire
train,crackling_fire__fsd50k__dev__212834__0139__r0.wav,crackling_fire,,FSD50K,dev,212834,212834.wav,crackling_fire
train,crackling_fire__fsd50k__dev__213887__0140__r0.wav,crackling_fire,,FSD50K,dev,213887,213887.wav,crackling_fire
train,crackling_fire__fsd50k__dev__214456__0141__r0.wav,crackling_fire,,FSD50K,dev,214456,214456.wav,crackling_fire
train,crackling_fire__fsd50k__dev__216829__0142__r0.wav,crackling_fire,,FSD50K,dev,216829,216829.wav,crackling_fire
train,crackling_fire__fsd50k__dev__223550__0143__r0.wav,crackling_fire,,FSD50K,dev,223550,223550.wav,crackling_fire
train,crackling_fire__fsd50k__dev__233189__0144__r0.wav,crackling_fire,,FSD50K,dev,233189,233189.wav,crackling_fire
train,crackling_fire__fsd50k__dev__234288__0145__r0.wav,crackling_fire,,FSD50K,dev,234288,234288.wav,crackling_fire
train,crackling_fire__fsd50k__dev__234548__0146__r0.wav,crackling_fire,,FSD50K,dev,234548,234548.wav,crackling_fire
train,crackling_fire__fsd50k__dev__234550__0147__r0.wav,crackling_fire,,FSD50K,dev,234550,234550.wav,crackling_fire
train,crackling_fire__fsd50k__dev__234592__0148__r0.wav,crackling_fire,,FSD50K,dev,234592,234592.wav,crackling_fire
train,crackling_fire__fsd50k__dev__234608__0149__r0.wav,crackling_fire,,FSD50K,dev,234608,234608.wav,crackling_fire
train,crackling_fire__fsd50k__dev__234882__0150__r0.wav,crackling_fire,,FSD50K,dev,234882,234882.wav,crackling_fire
train,crackling_fire__fsd50k__dev__237391__0151__r0.wav,crackling_fire,,FSD50K,dev,237391,237391.wav,crackling_fire
train,crackling_fire__fsd50k__dev__237402__0152__r0.wav,crackling_fire,,FSD50K,dev,237402,237402.wav,crackling_fire
train,crackling_fire__fsd50k__dev__237407__0153__r0.wav,crackling_fire,,FSD50K,dev,237407,237407.wav,crackling_fire
train,crackling_fire__fsd50k__dev__238059__0154__r0.wav,crackling_fire,,FSD50K,dev,238059,238059.wav,crackling_fire
train,crackling_fire__fsd50k__dev__238853__0155__r0.wav,crackling_fire,,FSD50K,dev,238853,238853.wav,crackling_fire
train,crackling_fire__fsd50k__dev__239569__0156__r0.wav,crackling_fire,,FSD50K,dev,239569,239569.wav,crackling_fire
train,crackling_fire__fsd50k__dev__240077__0157__r0.wav,crackling_fire,,FSD50K,dev,240077,240077.wav,crackling_fire
train,crackling_fire__fsd50k__dev__241290__0158__r0.wav,crackling_fire,,FSD50K,dev,241290,241290.wav,crackling_fire
train,crackling_fire__fsd50k__dev__24222__0159__r0.wav,crackling_fire,,FSD50K,dev,24222,24222.wav,crackling_fire
train,crackling_fire__fsd50k__dev__24223__0160__r0.wav,crackling_fire,,FSD50K,dev,24223,24223.wav,crackling_fire
train,crackling_fire__fsd50k__dev__24224__0161__r0.wav,crackling_fire,,FSD50K,dev,24224,24224.wav,crackling_fire
train,crackling_fire__fsd50k__dev__242721__0162__r0.wav,crackling_fire,,FSD50K,dev,242721,242721.wav,crackling_fire
train,crackling_fire__fsd50k__dev__244229__0163__r0.wav,crackling_fire,,FSD50K,dev,244229,244229.wav,crackling_fire
train,crackling_fire__fsd50k__dev__244230__0164__r0.wav,crackling_fire,,FSD50K,dev,244230,244230.wav,crackling_fire
train,crackling_fire__fsd50k__dev__244413__0165__r0.wav,crackling_fire,,FSD50K,dev,244413,244413.wav,crackling_fire
train,crackling_fire__fsd50k__dev__244926__0166__r0.wav,crackling_fire,,FSD50K,dev,244926,244926.wav,crackling_fire
train,crackling_fire__fsd50k__dev__248116__0167__r0.wav,crackling_fire,,FSD50K,dev,248116,248116.wav,crackling_fire
train,crackling_fire__fsd50k__dev__248236__0168__r0.wav,crackling_fire,,FSD50K,dev,248236,248236.wav,crackling_fire
train,crackling_fire__fsd50k__dev__248237__0169__r0.wav,crackling_fire,,FSD50K,dev,248237,248237.wav,crackling_fire
train,crackling_fire__fsd50k__dev__248241__0170__r0.wav,crackling_fire,,FSD50K,dev,248241,248241.wav,crackling_fire
train,crackling_fire__fsd50k__dev__249418__0171__r0.wav,crackling_fire,,FSD50K,dev,249418,249418.wav,crackling_fire
train,crackling_fire__fsd50k__dev__249776__0172__r0.wav,crackling_fire,,FSD50K,dev,249776,249776.wav,crackling_fire
train,crackling_fire__fsd50k__dev__251364__0173__r0.wav,crackling_fire,,FSD50K,dev,251364,251364.wav,crackling_fire
train,crackling_fire__fsd50k__dev__254307__0174__r0.wav,crackling_fire,,FSD50K,dev,254307,254307.wav,crackling_fire
train,crackling_fire__fsd50k__dev__255332__0175__r0.wav,crackling_fire,,FSD50K,dev,255332,255332.wav,crackling_fire
train,crackling_fire__fsd50k__dev__255333__0176__r0.wav,crackling_fire,,FSD50K,dev,255333,255333.wav,crackling_fire
train,crackling_fire__fsd50k__dev__256308__0177__r0.wav,crackling_fire,,FSD50K,dev,256308,256308.wav,crackling_fire
train,crackling_fire__fsd50k__dev__256419__0178__r0.wav,crackling_fire,,FSD50K,dev,256419,256419.wav,crackling_fire
train,crackling_fire__fsd50k__dev__256510__0179__r0.wav,crackling_fire,,FSD50K,dev,256510,256510.wav,crackling_fire
train,crackling_fire__fsd50k__dev__257055__0180__r0.wav,crackling_fire,,FSD50K,dev,257055,257055.wav,crackling_fire
train,crackling_fire__fsd50k__dev__257743__0181__r0.wav,crackling_fire,,FSD50K,dev,257743,257743.wav,crackling_fire
train,crackling_fire__fsd50k__dev__260098__0182__r0.wav,crackling_fire,,FSD50K,dev,260098,260098.wav,crackling_fire
train,crackling_fire__fsd50k__dev__261606__0183__r0.wav,crackling_fire,,FSD50K,dev,261606,261606.wav,crackling_fire
train,crackling_fire__fsd50k__dev__262582__0184__r0.wav,crackling_fire,,FSD50K,dev,262582,262582.wav,crackling_fire
train,crackling_fire__fsd50k__dev__262913__0185__r0.wav,crackling_fire,,FSD50K,dev,262913,262913.wav,crackling_fire
train,crackling_fire__fsd50k__dev__26401__0186__r0.wav,crackling_fire,,FSD50K,dev,26401,26401.wav,crackling_fire
train,crackling_fire__fsd50k__dev__264312__0187__r0.wav,crackling_fire,,FSD50K,dev,264312,264312.wav,crackling_fire
train,crackling_fire__fsd50k__dev__265623__0188__r0.wav,crackling_fire,,FSD50K,dev,265623,265623.wav,crackling_fire
train,crackling_fire__fsd50k__dev__267319__0189__r0.wav,crackling_fire,,FSD50K,dev,267319,267319.wav,crackling_fire
train,crackling_fire__fsd50k__dev__268680__0190__r0.wav,crackling_fire,,FSD50K,dev,268680,268680.wav,crackling_fire
train,crackling_fire__fsd50k__dev__268803__0191__r0.wav,crackling_fire,,FSD50K,dev,268803,268803.wav,crackling_fire
train,glass_breaking__esc50__fold_1__20133__0000__r0.wav,glass_breaking,,ESC-50,fold_1,20133,1-20133-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_1__84536__0001__r0.wav,glass_breaking,,ESC-50,fold_1,84536,1-84536-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_1__84704__0002__r0.wav,glass_breaking,,ESC-50,fold_1,84704,1-84704-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_1__84705__0003__r0.wav,glass_breaking,,ESC-50,fold_1,84705,1-84705-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_1__85168__0004__r0.wav,glass_breaking,,ESC-50,fold_1,85168,1-85168-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_1__85184__0005__r0.wav,glass_breaking,,ESC-50,fold_1,85184,1-85184-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_1__88807__0006__r0.wav,glass_breaking,,ESC-50,fold_1,88807,1-88807-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_1__977__0007__r0.wav,glass_breaking,,ESC-50,fold_1,977,1-977-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_2__106881__0008__r0.wav,glass_breaking,,ESC-50,fold_2,106881,2-106881-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_2__112213__0009__r0.wav,glass_breaking,,ESC-50,fold_2,112213,2-112213-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_2__112213__0010__r0.wav,glass_breaking,,ESC-50,fold_2,112213,2-112213-B-39.wav,glass_breaking
train,glass_breaking__esc50__fold_2__141563__0011__r0.wav,glass_breaking,,ESC-50,fold_2,141563,2-141563-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_2__173559__0012__r0.wav,glass_breaking,,ESC-50,fold_2,173559,2-173559-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_2__173607__0013__r0.wav,glass_breaking,,ESC-50,fold_2,173607,2-173607-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_2__173618__0014__r0.wav,glass_breaking,,ESC-50,fold_2,173618,2-173618-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_2__250710__0015__r0.wav,glass_breaking,,ESC-50,fold_2,250710,2-250710-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_3__203371__0016__r0.wav,glass_breaking,,ESC-50,fold_3,203371,3-203371-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_3__203373__0017__r0.wav,glass_breaking,,ESC-50,fold_3,203373,3-203373-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_3__203374__0018__r0.wav,glass_breaking,,ESC-50,fold_3,203374,3-203374-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_3__203375__0019__r0.wav,glass_breaking,,ESC-50,fold_3,203375,3-203375-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_3__203377__0020__r0.wav,glass_breaking,,ESC-50,fold_3,203377,3-203377-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_3__216280__0021__r0.wav,glass_breaking,,ESC-50,fold_3,216280,3-216280-A-39.wav,glass_breaking
train,glass_breaking__esc50__fold_3__216281__0022__r0.wav,glass_breaking,,ESC-50,fold_3,216281,3-216281-A-39.wav,glass_breaking
